"sku_id","record_date","daily_units_sold","avg_daily_demand_30d","observations_30d"
"SKU_24","2024-02-17","130","129.10","30"
"SKU_24","2024-02-18","143","129.73","30"
"SKU_24","2024-02-19","120","129.23","30"
"SKU_24","2024-02-20","141","129.90","30"
"SKU_24","2024-02-21","131","130.50","30"
"SKU_24","2024-02-22","138","131.63","30"
"SKU_24","2024-02-23","128","131.20","30"
"SKU_24","2024-02-24","134","131.33","30"
"SKU_24","2024-02-25","138","131.93","30"
"SKU_24","2024-02-26","138","131.83","30"
"SKU_24","2024-02-27","143","132.37","30"
"SKU_24","2024-02-28","145","133.43","30"
"SKU_24","2024-02-29","139","133.20","30"
"SKU_24","2024-03-01","160","133.83","30"
"SKU_24","2024-03-02","126","134.13","30"
"SKU_24","2024-03-03","137","134.67","30"
"SKU_24","2024-03-04","146","135.13","30"
"SKU_24","2024-03-05","144","135.73","30"
"SKU_24","2024-03-06","140","136.27","30"
"SKU_24","2024-03-07","154","136.80","30"
"SKU_24","2024-03-08","155","138.20","30"
"SKU_24","2024-03-09","145","138.17","30"
"SKU_24","2024-03-10","143","138.60","30"
"SKU_24","2024-03-11","150","139.17","30"
"SKU_24","2024-03-12","149","139.43","30"
"SKU_24","2024-03-13","182","141.27","30"
"SKU_24","2024-03-14","157","142.17","30"
"SKU_24","2024-03-15","157","143.03","30"
"SKU_24","2024-03-16","149","143.40","30"
"SKU_24","2024-03-17","134","143.20","30"
"SKU_24","2024-03-18","166","144.40","30"
"SKU_24","2024-03-19","142","144.37","30"
"SKU_24","2024-03-20","140","145.03","30"
"SKU_24","2024-03-21","144","145.13","30"
"SKU_24","2024-03-22","147","145.67","30"
"SKU_24","2024-03-23","176","146.93","30"
"SKU_24","2024-03-24","155","147.83","30"
"SKU_24","2024-03-25","143","148.13","30"
"SKU_24","2024-03-26","145","148.37","30"
"SKU_24","2024-03-27","147","148.67","30"
"SKU_24","2024-03-28","147","148.80","30"
"SKU_24","2024-03-29","159","149.27","30"
"SKU_24","2024-03-30","152","149.70","30"
"SKU_24","2024-03-31","136","148.90","30"
"SKU_24","2024-04-01","162","150.10","30"
"SKU_24","2024-04-02","129","149.83","30"
"SKU_24","2024-04-03","154","150.10","30"
"SKU_24","2024-04-04","137","149.87","30"
"SKU_24","2024-04-05","134","149.67","30"
"SKU_24","2024-04-06","140","149.20","30"
"SKU_24","2024-04-07","153","149.13","30"
"SKU_24","2024-04-08","144","149.10","30"
"SKU_24","2024-04-09","152","149.40","30"
"SKU_24","2024-04-10","157","149.63","30"
"SKU_24","2024-04-11","156","149.87","30"
"SKU_24","2024-04-12","145","148.63","30"
"SKU_24","2024-04-13","142","148.13","30"
"SKU_24","2024-04-14","156","148.10","30"
"SKU_24","2024-04-15","151","148.17","30"
"SKU_24","2024-04-16","155","148.87","30"
"SKU_24","2024-04-17","146","148.20","30"
"SKU_24","2024-04-18","166","149.00","30"
"SKU_24","2024-04-19","145","149.17","30"
"SKU_24","2024-04-20","165","149.87","30"
"SKU_24","2024-04-21","132","149.37","30"
"SKU_24","2024-04-22","137","148.07","30"
"SKU_24","2024-04-23","164","148.37","30"
"SKU_24","2024-04-24","138","148.20","30"
"SKU_24","2024-04-25","170","149.03","30"
"SKU_24","2024-04-26","145","148.97","30"
"SKU_24","2024-04-27","128","148.33","30"
"SKU_24","2024-04-28","140","147.70","30"
"SKU_24","2024-04-29","145","147.47","30"
"SKU_24","2024-04-30","151","147.97","30"
"SKU_24","2024-05-01","122","146.63","30"
"SKU_24","2024-05-02","146","147.20","30"
"SKU_24","2024-05-03","160","147.40","30"
"SKU_24","2024-05-04","137","147.40","30"
"SKU_24","2024-05-05","114","146.73","30"
"SKU_24","2024-05-06","139","146.70","30"
"SKU_24","2024-05-07","133","146.03","30"
"SKU_24","2024-05-08","142","145.97","30"
"SKU_24","2024-05-09","115","144.73","30"
"SKU_24","2024-05-10","136","144.03","30"
"SKU_24","2024-05-11","156","144.03","30"
"SKU_24","2024-05-12","119","143.17","30"
"SKU_24","2024-05-13","136","142.97","30"
"SKU_24","2024-05-14","146","142.63","30"
"SKU_24","2024-05-15","124","141.73","30"
"SKU_24","2024-05-16","149","141.53","30"
"SKU_24","2024-05-17","154","141.80","30"
"SKU_24","2024-05-18","130","140.60","30"
"SKU_24","2024-05-19","130","140.10","30"
"SKU_24","2024-05-20","147","139.50","30"
"SKU_24","2024-05-21","133","139.53","30"
"SKU_24","2024-05-22","144","139.77","30"
"SKU_24","2024-05-23","121","138.33","30"
"SKU_24","2024-05-24","134","138.20","30"
"SKU_24","2024-05-25","143","137.30","30"
"SKU_24","2024-05-26","115","136.30","30"
"SKU_24","2024-05-27","142","136.77","30"
"SKU_24","2024-05-28","116","135.97","30"
"SKU_24","2024-05-29","137","135.70","30"
"SKU_24","2024-05-30","115","134.50","30"
"SKU_24","2024-05-31","128","134.70","30"
"SKU_24","2024-06-01","131","134.20","30"
"SKU_24","2024-06-02","126","133.07","30"
"SKU_24","2024-06-03","122","132.57","30"
"SKU_24","2024-06-04","128","133.03","30"
"SKU_24","2024-06-05","121","132.43","30"
"SKU_24","2024-06-06","112","131.73","30"
"SKU_24","2024-06-07","120","131.00","30"
"SKU_24","2024-06-08","149","132.13","30"
"SKU_24","2024-06-09","128","131.87","30"
"SKU_24","2024-06-10","121","130.70","30"
"SKU_24","2024-06-11","127","130.97","30"
"SKU_24","2024-06-12","120","130.43","30"
"SKU_24","2024-06-13","108","129.17","30"
"SKU_24","2024-06-14","89","128.00","30"
"SKU_24","2024-06-15","115","126.87","30"
"SKU_24","2024-06-16","116","125.60","30"
"SKU_24","2024-06-17","114","125.07","30"
"SKU_24","2024-06-18","114","124.53","30"
"SKU_24","2024-06-19","96","122.83","30"
"SKU_24","2024-06-20","94","121.53","30"
"SKU_24","2024-06-21","110","120.40","30"
"SKU_24","2024-06-22","105","119.87","30"
"SKU_24","2024-06-23","109","119.03","30"
"SKU_24","2024-06-24","118","118.20","30"
"SKU_24","2024-06-25","110","118.03","30"
"SKU_24","2024-06-26","104","116.77","30"
"SKU_24","2024-06-27","121","116.93","30"
"SKU_24","2024-06-28","91","115.40","30"
"SKU_24","2024-06-29","104","115.03","30"
"SKU_24","2024-06-30","106","114.30","30"
"SKU_24","2024-07-01","98","113.20","30"
"SKU_24","2024-07-02","107","112.57","30"
"SKU_24","2024-07-03","109","112.13","30"
"SKU_24","2024-07-04","86","110.73","30"
"SKU_24","2024-07-05","89","109.67","30"
"SKU_24","2024-07-06","95","109.10","30"
"SKU_24","2024-07-07","101","108.47","30"
"SKU_24","2024-07-08","86","106.37","30"
"SKU_24","2024-07-09","92","105.17","30"
"SKU_24","2024-07-10","91","104.17","30"
"SKU_24","2024-07-11","101","103.30","30"
"SKU_24","2024-07-12","90","102.30","30"
"SKU_24","2024-07-13","86","101.57","30"
"SKU_24","2024-07-14","101","101.97","30"
"SKU_24","2024-07-15","71","100.50","30"
"SKU_24","2024-07-16","91","99.67","30"
"SKU_24","2024-07-17","66","98.07","30"
"SKU_24","2024-07-18","76","96.80","30"
"SKU_24","2024-07-19","68","95.87","30"
"SKU_24","2024-07-20","75","95.23","30"
"SKU_24","2024-07-21","73","94.00","30"
"SKU_24","2024-07-22","99","93.80","30"
"SKU_24","2024-07-23","62","92.23","30"
"SKU_24","2024-07-24","76","90.83","30"
"SKU_24","2024-07-25","85","90.00","30"
"SKU_24","2024-07-26","99","89.83","30"
"SKU_24","2024-07-27","87","88.70","30"
"SKU_24","2024-07-28","58","87.60","30"
"SKU_24","2024-07-29","76","86.67","30"
"SKU_24","2024-07-30","98","86.40","30"
"SKU_24","2024-07-31","68","85.40","30"
"SKU_24","2024-08-01","62","83.90","30"
"SKU_24","2024-08-02","88","83.20","30"
"SKU_24","2024-08-03","71","82.70","30"
"SKU_24","2024-08-04","56","81.60","30"
"SKU_24","2024-08-05","93","81.53","30"
"SKU_24","2024-08-06","87","81.07","30"
"SKU_24","2024-08-07","65","80.37","30"
"SKU_24","2024-08-08","79","79.93","30"
"SKU_24","2024-08-09","61","78.93","30"
"SKU_24","2024-08-10","75","78.07","30"
"SKU_24","2024-08-11","60","77.07","30"
"SKU_24","2024-08-12","82","76.93","30"
"SKU_24","2024-08-13","64","75.70","30"
"SKU_24","2024-08-14","64","75.47","30"
"SKU_24","2024-08-15","56","74.30","30"
"SKU_24","2024-08-16","75","74.60","30"
"SKU_24","2024-08-17","66","74.27","30"
"SKU_24","2024-08-18","63","74.10","30"
"SKU_24","2024-08-19","39","72.90","30"
"SKU_24","2024-08-20","53","72.23","30"
"SKU_24","2024-08-21","72","71.33","30"
"SKU_24","2024-08-22","55","71.10","30"
"SKU_24","2024-08-23","63","70.67","30"
"SKU_24","2024-08-24","70","70.17","30"
"SKU_24","2024-08-25","72","69.27","30"
"SKU_24","2024-08-26","32","67.43","30"
"SKU_24","2024-08-27","47","67.07","30"
"SKU_24","2024-08-28","50","66.20","30"
"SKU_24","2024-08-29","63","65.03","30"
"SKU_24","2024-08-30","67","65.00","30"
"SKU_24","2024-08-31","62","65.00","30"
"SKU_24","2024-09-01","57","63.97","30"
"SKU_24","2024-09-02","54","63.40","30"
"SKU_24","2024-09-03","38","62.80","30"
"SKU_24","2024-09-04","35","60.87","30"
"SKU_24","2024-09-05","69","60.27","30"
"SKU_24","2024-09-06","32","59.17","30"
"SKU_24","2024-09-07","54","58.33","30"
"SKU_24","2024-09-08","45","57.80","30"
"SKU_24","2024-09-09","45","56.80","30"
"SKU_24","2024-09-10","68","57.07","30"
"SKU_24","2024-09-11","50","56.00","30"
"SKU_24","2024-09-12","46","55.40","30"
"SKU_24","2024-09-13","65","55.43","30"
"SKU_24","2024-09-14","50","55.23","30"
"SKU_24","2024-09-15","31","53.77","30"
"SKU_24","2024-09-16","62","53.63","30"
"SKU_24","2024-09-17","39","52.83","30"
"SKU_24","2024-09-18","47","53.10","30"
"SKU_24","2024-09-19","58","53.27","30"
"SKU_24","2024-09-20","56","52.73","30"
"SKU_24","2024-09-21","38","52.17","30"
"SKU_24","2024-09-22","44","51.53","30"
"SKU_24","2024-09-23","52","50.93","30"
"SKU_24","2024-09-24","56","50.40","30"
"SKU_24","2024-09-25","58","51.27","30"
"SKU_24","2024-09-26","49","51.33","30"
"SKU_24","2024-09-27","52","51.40","30"
"SKU_24","2024-09-28","44","50.77","30"
"SKU_24","2024-09-29","41","49.90","30"
"SKU_24","2024-09-30","54","49.63","30"
"SKU_24","2024-10-01","53","49.50","30"
"SKU_24","2024-10-02","44","49.17","30"
"SKU_24","2024-10-03","46","49.43","30"
"SKU_24","2024-10-04","51","49.97","30"
"SKU_24","2024-10-05","60","49.67","30"
"SKU_24","2024-10-06","51","50.30","30"
"SKU_24","2024-10-07","45","50.00","30"
"SKU_24","2024-10-08","54","50.30","30"
"SKU_24","2024-10-09","51","50.50","30"
"SKU_24","2024-10-10","56","50.10","30"
"SKU_24","2024-10-11","34","49.57","30"
"SKU_24","2024-10-12","46","49.57","30"
"SKU_24","2024-10-13","66","49.60","30"
"SKU_24","2024-10-14","51","49.63","30"
"SKU_24","2024-10-15","57","50.50","30"
"SKU_24","2024-10-16","63","50.53","30"
"SKU_24","2024-10-17","65","51.40","30"
"SKU_24","2024-10-18","51","51.53","30"
"SKU_24","2024-10-19","29","50.57","30"
"SKU_24","2024-10-20","50","50.37","30"
"SKU_24","2024-10-21","73","51.53","30"
"SKU_24","2024-10-22","42","51.47","30"
"SKU_24","2024-10-23","66","51.93","30"
"SKU_24","2024-10-24","41","51.43","30"
"SKU_24","2024-10-25","50","51.17","30"
"SKU_24","2024-10-26","54","51.33","30"
"SKU_24","2024-10-27","54","51.40","30"
"SKU_24","2024-10-28","59","51.90","30"
"SKU_24","2024-10-29","47","52.10","30"
"SKU_24","2024-10-30","86","53.17","30"
"SKU_24","2024-10-31","40","52.73","30"
"SKU_24","2024-11-01","56","53.13","30"
"SKU_24","2024-11-02","64","53.73","30"
"SKU_24","2024-11-03","63","54.13","30"
"SKU_24","2024-11-04","36","53.33","30"
"SKU_24","2024-11-05","57","53.53","30"
"SKU_24","2024-11-06","66","54.23","30"
"SKU_24","2024-11-07","75","54.93","30"
"SKU_24","2024-11-08","57","55.13","30"
"SKU_24","2024-11-09","66","55.47","30"
"SKU_24","2024-11-10","79","56.97","30"
"SKU_24","2024-11-11","56","57.30","30"
"SKU_24","2024-11-12","57","57.00","30"
"SKU_24","2024-11-13","78","57.90","30"
"SKU_24","2024-11-14","48","57.60","30"
"SKU_24","2024-11-15","66","57.70","30"
"SKU_24","2024-11-16","60","57.53","30"
"SKU_24","2024-11-17","76","58.37","30"
"SKU_24","2024-11-18","64","59.53","30"
"SKU_24","2024-11-19","71","60.23","30"
"SKU_24","2024-11-20","66","60.00","30"
"SKU_24","2024-11-21","78","61.20","30"
"SKU_24","2024-11-22","73","61.43","30"
"SKU_24","2024-11-23","84","62.87","30"
"SKU_24","2024-11-24","57","63.10","30"
"SKU_24","2024-11-25","71","63.67","30"
"SKU_24","2024-11-26","67","64.10","30"
"SKU_24","2024-11-27","68","64.40","30"
"SKU_24","2024-11-28","72","65.23","30"
"SKU_24","2024-11-29","92","65.43","30"
"SKU_24","2024-11-30","76","66.63","30"
"SKU_24","2024-12-01","61","66.80","30"
"SKU_24","2024-12-02","81","67.37","30"
"SKU_24","2024-12-03","77","67.83","30"
"SKU_24","2024-12-04","72","69.03","30"
"SKU_24","2024-12-05","81","69.83","30"
"SKU_24","2024-12-06","69","69.93","30"
"SKU_24","2024-12-07","83","70.20","30"
"SKU_24","2024-12-08","77","70.87","30"
"SKU_24","2024-12-09","101","72.03","30"
"SKU_24","2024-12-10","72","71.80","30"
"SKU_24","2024-12-11","55","71.77","30"
"SKU_24","2024-12-12","85","72.70","30"
"SKU_24","2024-12-13","83","72.87","30"
"SKU_24","2024-12-14","73","73.70","30"
"SKU_24","2024-12-15","115","75.33","30"
"SKU_24","2024-12-16","84","76.13","30"
"SKU_24","2024-12-17","92","76.67","30"
"SKU_24","2024-12-18","105","78.03","30"
"SKU_24","2024-12-19","86","78.53","30"
"SKU_24","2024-12-20","103","79.77","30"
"SKU_24","2024-12-21","117","81.07","30"
"SKU_24","2024-12-22","83","81.40","30"
"SKU_24","2024-12-23","98","81.87","30"
"SKU_24","2024-12-24","75","82.47","30"
"SKU_24","2024-12-25","78","82.70","30"
"SKU_24","2024-12-26","82","83.20","30"
"SKU_24","2024-12-27","89","83.90","30"
"SKU_24","2024-12-28","92","84.57","30"
"SKU_24","2024-12-29","113","85.27","30"
"SKU_24","2024-12-30","106","86.27","30"
"SKU_25","2024-01-01","121","121.00","1"
"SKU_25","2024-01-02","91","106.00","2"
"SKU_25","2024-01-03","89","100.33","3"
"SKU_25","2024-01-04","121","105.50","4"
"SKU_25","2024-01-05","103","105.00","5"
"SKU_25","2024-01-06","99","104.00","6"
"SKU_25","2024-01-07","106","104.29","7"
"SKU_25","2024-01-08","92","102.75","8"
"SKU_25","2024-01-09","123","105.00","9"
"SKU_25","2024-01-10","124","106.90","10"
"SKU_25","2024-01-11","115","107.64","11"
"SKU_25","2024-01-12","127","109.25","12"
"SKU_25","2024-01-13","107","109.08","13"
"SKU_25","2024-01-14","113","109.36","14"
"SKU_25","2024-01-15","134","111.00","15"
"SKU_25","2024-01-16","107","110.75","16"
"SKU_25","2024-01-17","111","110.76","17"
"SKU_25","2024-01-18","107","110.56","18"
"SKU_25","2024-01-19","118","110.95","19"
"SKU_25","2024-01-20","123","111.55","20"
"SKU_25","2024-01-21","127","112.29","21"
"SKU_25","2024-01-22","126","112.91","22"
"SKU_25","2024-01-23","120","113.22","23"
"SKU_25","2024-01-24","103","112.79","24"
"SKU_25","2024-01-25","117","112.96","25"
"SKU_25","2024-01-26","130","113.62","26"
"SKU_25","2024-01-27","100","113.11","27"
"SKU_25","2024-01-28","118","113.29","28"
"SKU_25","2024-01-29","131","113.90","29"
"SKU_25","2024-01-30","138","114.70","30"
"SKU_25","2024-01-31","129","114.97","30"
"SKU_25","2024-02-01","151","116.97","30"
"SKU_25","2024-02-02","118","117.93","30"
"SKU_25","2024-02-03","110","117.57","30"
"SKU_25","2024-02-04","133","118.57","30"
"SKU_25","2024-02-05","124","119.40","30"
"SKU_25","2024-02-06","128","120.13","30"
"SKU_25","2024-02-07","122","121.13","30"
"SKU_25","2024-02-08","148","121.97","30"
"SKU_25","2024-02-09","162","123.23","30"
"SKU_25","2024-02-10","121","123.43","30"
"SKU_25","2024-02-11","157","124.43","30"
"SKU_25","2024-02-12","133","125.30","30"
"SKU_25","2024-02-13","118","125.47","30"
"SKU_25","2024-02-14","146","125.87","30"
"SKU_25","2024-02-15","134","126.77","30"
"SKU_25","2024-02-16","137","127.63","30"
"SKU_25","2024-02-17","125","128.23","30"
"SKU_25","2024-02-18","119","128.27","30"
"SKU_25","2024-02-19","137","128.73","30"
"SKU_25","2024-02-20","128","128.77","30"
"SKU_25","2024-02-21","137","129.13","30"
"SKU_25","2024-02-22","144","129.93","30"
"SKU_25","2024-02-23","136","131.03","30"
"SKU_25","2024-02-24","146","132.00","30"
"SKU_25","2024-02-25","132","132.07","30"
"SKU_25","2024-02-26","140","133.40","30"
"SKU_25","2024-02-27","153","134.57","30"
"SKU_25","2024-02-28","134","134.67","30"
"SKU_25","2024-02-29","154","135.20","30"
"SKU_25","2024-03-01","127","135.13","30"
"SKU_25","2024-03-02","166","135.63","30"
"SKU_25","2024-03-03","123","135.80","30"
"SKU_25","2024-03-04","142","136.87","30"
"SKU_25","2024-03-05","164","137.90","30"
"SKU_25","2024-03-06","179","139.73","30"
"SKU_25","2024-03-07","146","140.33","30"
"SKU_25","2024-03-08","127","140.50","30"
"SKU_25","2024-03-09","151","140.60","30"
"SKU_25","2024-03-10","135","139.70","30"
"SKU_25","2024-03-11","144","140.47","30"
"SKU_25","2024-03-12","171","140.93","30"
"SKU_25","2024-03-13","144","141.30","30"
"SKU_25","2024-03-14","137","141.93","30"
"SKU_25","2024-03-15","126","141.27","30"
"SKU_25","2024-03-16","147","141.70","30"
"SKU_25","2024-03-17","175","142.97","30"
"SKU_25","2024-03-18","158","144.07","30"
"SKU_25","2024-03-19","162","145.50","30"
"SKU_25","2024-03-20","154","146.07","30"
"SKU_25","2024-03-21","145","146.63","30"
"SKU_25","2024-03-22","138","146.67","30"
"SKU_25","2024-03-23","138","146.47","30"
"SKU_25","2024-03-24","145","146.77","30"
"SKU_25","2024-03-25","160","147.23","30"
"SKU_25","2024-03-26","151","147.87","30"
"SKU_25","2024-03-27","126","147.40","30"
"SKU_25","2024-03-28","148","147.23","30"
"SKU_25","2024-03-29","163","148.20","30"
"SKU_25","2024-03-30","137","147.63","30"
"SKU_25","2024-03-31","141","148.10","30"
"SKU_25","2024-04-01","144","147.37","30"
"SKU_25","2024-04-02","144","148.07","30"
"SKU_25","2024-04-03","128","147.60","30"
"SKU_25","2024-04-04","164","147.60","30"
"SKU_25","2024-04-05","142","146.37","30"
"SKU_25","2024-04-06","169","147.13","30"
"SKU_25","2024-04-07","167","148.47","30"
"SKU_25","2024-04-08","150","148.43","30"
"SKU_25","2024-04-09","144","148.73","30"
"SKU_25","2024-04-10","155","149.10","30"
"SKU_25","2024-04-11","143","148.17","30"
"SKU_25","2024-04-12","128","147.63","30"
"SKU_25","2024-04-13","134","147.53","30"
"SKU_25","2024-04-14","126","147.53","30"
"SKU_25","2024-04-15","146","147.50","30"
"SKU_25","2024-04-16","152","146.73","30"
"SKU_25","2024-04-17","188","147.73","30"
"SKU_25","2024-04-18","150","147.33","30"
"SKU_25","2024-04-19","159","147.50","30"
"SKU_25","2024-04-20","150","147.67","30"
"SKU_25","2024-04-21","122","147.13","30"
"SKU_25","2024-04-22","145","147.37","30"
"SKU_25","2024-04-23","150","147.53","30"
"SKU_25","2024-04-24","166","147.73","30"
"SKU_25","2024-04-25","151","147.73","30"
"SKU_25","2024-04-26","152","148.60","30"
"SKU_25","2024-04-27","153","148.77","30"
"SKU_25","2024-04-28","150","148.33","30"
"SKU_25","2024-04-29","162","149.17","30"
"SKU_25","2024-04-30","161","149.83","30"
"SKU_25","2024-05-01","159","150.33","30"
"SKU_25","2024-05-02","152","150.60","30"
"SKU_25","2024-05-03","151","151.37","30"
"SKU_25","2024-05-04","123","150.00","30"
"SKU_25","2024-05-05","154","150.40","30"
"SKU_25","2024-05-06","168","150.37","30"
"SKU_25","2024-05-07","129","149.10","30"
"SKU_25","2024-05-08","153","149.20","30"
"SKU_25","2024-05-09","136","148.93","30"
"SKU_25","2024-05-10","133","148.20","30"
"SKU_25","2024-05-11","137","148.00","30"
"SKU_25","2024-05-12","127","147.97","30"
"SKU_25","2024-05-13","131","147.87","30"
"SKU_25","2024-05-14","146","148.53","30"
"SKU_25","2024-05-15","144","148.47","30"
"SKU_25","2024-05-16","132","147.80","30"
"SKU_25","2024-05-17","127","145.77","30"
"SKU_25","2024-05-18","138","145.37","30"
"SKU_25","2024-05-19","136","144.60","30"
"SKU_25","2024-05-20","110","143.27","30"
"SKU_25","2024-05-21","128","143.47","30"
"SKU_25","2024-05-22","142","143.37","30"
"SKU_25","2024-05-23","138","142.97","30"
"SKU_25","2024-05-24","107","141.00","30"
"SKU_25","2024-05-25","110","139.63","30"
"SKU_25","2024-05-26","120","138.57","30"
"SKU_25","2024-05-27","130","137.80","30"
"SKU_25","2024-05-28","123","136.90","30"
"SKU_25","2024-05-29","130","135.83","30"
"SKU_25","2024-05-30","123","134.57","30"
"SKU_25","2024-05-31","144","134.07","30"
"SKU_25","2024-06-01","121","133.03","30"
"SKU_25","2024-06-02","99","131.30","30"
"SKU_25","2024-06-03","126","131.40","30"
"SKU_25","2024-06-04","118","130.20","30"
"SKU_25","2024-06-05","120","128.60","30"
"SKU_25","2024-06-06","115","128.13","30"
"SKU_25","2024-06-07","124","127.17","30"
"SKU_25","2024-06-08","135","127.13","30"
"SKU_25","2024-06-09","129","127.00","30"
"SKU_25","2024-06-10","116","126.30","30"
"SKU_25","2024-06-11","112","125.80","30"
"SKU_25","2024-06-12","126","125.63","30"
"SKU_25","2024-06-13","129","125.07","30"
"SKU_25","2024-06-14","120","124.27","30"
"SKU_25","2024-06-15","130","124.20","30"
"SKU_25","2024-06-16","123","124.07","30"
"SKU_25","2024-06-17","86","122.33","30"
"SKU_25","2024-06-18","120","121.80","30"
"SKU_25","2024-06-19","118","122.07","30"
"SKU_25","2024-06-20","106","121.33","30"
